Foundation,url,shade,hex,hue,sat,lightness,red,green,blue
Tarte Face Tape Foundation 53S,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Deep Sand,"(175, 112, 70)",24.0,0.42857142857142894,0.480392156862745,175,112,70
Tarte Face Tape Foundation 53H,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Deep Honey,"(180, 109, 75)",19.4285714285714,0.411764705882353,0.5,180,109,75
Tarte Face Tape Foundation 53G,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Deep Golden,"(174, 113, 69)",25.142857142857103,0.432098765432099,0.476470588235294,174,113,69
Tarte Face Tape Foundation 57N,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Rich Neutral,"(152, 97, 70)",19.7560975609756,0.3693693693693689,0.43529411764705894,152,97,70
Tarte Face Tape Foundation 57S,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Rich Sand,"(155, 97, 64)",21.7582417582418,0.415525114155251,0.429411764705882,155,97,64
Tarte Face Tape Foundation 57G,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Rich Golden,"(153, 98, 64)",22.9213483146067,0.41013824884792605,0.425490196078431,153,98,64
Tarte Face Tape Foundation 58H,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Rich Honey,"(150, 91, 63)",19.3103448275862,0.408450704225352,0.417647058823529,150,91,63
Tarte Face Tape Foundation 59S,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Rich Sand,"(135, 79, 46)",22.247191011236,0.49171270718231996,0.35490196078431396,135,79,46
Tarte Face Tape Foundation 60N,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Mahogany,"(121, 64, 35)",20.2325581395349,0.5512820512820511,0.30588235294117605,121,64,35
Tarte Face Tape Foundation 60G,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Mahogany Golden,"(127, 73, 50)",17.9220779220779,0.435028248587571,0.347058823529412,127,73,50
Tarte Face Tape Foundation 61H,https://www.ulta.com/face-tape-foundation?productId=pimprod2003933,Espresso,"(96, 59, 49)",12.7659574468085,0.324137931034483,0.28431372549019607,96,59,49
CoverGirl Full Spectrum Matte Ambition All Day Foundation 3,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Deep Cool,"(82, 59, 51)",15.483870967741899,0.233082706766917,0.26078431372549,82,59,51
CoverGirl Full Spectrum Matte Ambition All Day Foundation 2,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Deep Neutral,"(119, 82, 61)",21.724137931034498,0.32222222222222197,0.3529411764705879,119,82,61
CoverGirl Full Spectrum Matte Ambition All Day Foundation 1,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Deep Neutral,"(141, 97, 66)",24.8,0.36231884057971003,0.405882352941176,141,97,66
CoverGirl Full Spectrum Matte Ambition All Day Foundation 2,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Deep Cool,"(143, 99, 68)",24.8,0.355450236966825,0.41372549019607796,143,99,68
CoverGirl Full Spectrum Matte Ambition All Day Foundation 1,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Deep Golden,"(143, 100, 72)",23.661971830985898,0.33023255813953495,0.42156862745097995,143,100,72
CoverGirl Full Spectrum Matte Ambition All Day Foundation 1,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Deep Cool,"(151, 87, 73)",10.7692307692308,0.34821428571428603,0.43921568627451,151,87,73
CoverGirl Full Spectrum Matte Ambition All Day Foundation 1,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Tan Cool,"(178, 130, 94)",25.714285714285698,0.3529411764705879,0.5333333333333329,178,130,94
CoverGirl Full Spectrum Matte Ambition All Day Foundation 2,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Tan Golden,"(166, 114, 76)",25.3333333333333,0.371900826446281,0.474509803921569,166,114,76
CoverGirl Full Spectrum Matte Ambition All Day Foundation 2,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Deep Golden,"(146, 106, 85)",20.655737704918,0.26406926406926395,0.4529411764705879,146,106,85
CoverGirl Full Spectrum Matte Ambition All Day Foundation 2,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Tan Cool,"(151, 103, 72)",23.5443037974684,0.354260089686099,0.437254901960784,151,103,72
CoverGirl Full Spectrum Matte Ambition All Day Foundation 3,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Medium Cool,"(177, 127, 92)",24.7058823529412,0.352697095435685,0.5274509803921571,177,127,92
CoverGirl Full Spectrum Matte Ambition All Day Foundation 1,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Tan Golden,"(171, 123, 77)",29.3617021276596,0.37903225806451596,0.486274509803922,171,123,77
VDL Perfect Lasting Foundation V01,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Warm Ivory,"(243, 228, 210)",32.7272727272727,0.578947368421052,0.888235294117647,243,228,210
VDL Perfect Lasting Foundation A02,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Light Beige,"(243, 227, 217)",23.076923076923105,0.52,0.901960784313726,243,227,217
VDL Perfect Lasting Foundation V02,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Warm Light Beige,"(232, 212, 183)",35.51020408163271,0.51578947368421,0.813725490196078,232,212,183
VDL Perfect Lasting Foundation V02.5,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Undertone,"(234, 212, 185)",33.0612244897959,0.538461538461538,0.8215686274509799,234,212,185
VDL Perfect Lasting Foundation A03,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Light Medium Beige,"(228, 201, 181)",25.531914893617,0.465346534653465,0.801960784313726,228,201,181
VDL Perfect Lasting Foundation V03,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Warm Medium Beige,"(234, 205, 183)",25.8823529411765,0.548387096774194,0.8176470588235291,234,205,183
VDL Perfect Lasting Foundation A04,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Medium Beige,"(231, 197, 170)",26.557377049180303,0.559633027522936,0.786274509803922,231,197,170
VDL Perfect Lasting Foundation V04,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Warm Tan,"(238, 205, 172)",30.0,0.66,0.8039215686274509,238,205,172
VDL Perfect Lasting Foundation A04.5,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Warm Undertone,"(224, 189, 155)",29.5652173913043,0.5267175572519079,0.7431372549019609,224,189,155
VDL Perfect Lasting Foundation V04.5,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Undertone,"(222, 181, 145)",28.051948051948102,0.538461538461538,0.719607843137255,222,181,145
VDL Perfect Lasting Foundation A05,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Tan,"(228, 190, 148)",31.5,0.597014925373134,0.737254901960784,228,190,148
VDL Perfect Lasting Foundation V05,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Warm Deep Tan,"(206, 160, 120)",27.906976744186,0.467391304347826,0.63921568627451,206,160,120
VDL Perfect Lasting Foundation A05.5,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Warm Undertone,"(202, 155, 113)",28.314606741573,0.456410256410256,0.617647058823529,202,155,113
VDL Perfect Lasting Foundation V06,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Warm Rich Brown,"(196, 148, 109)",26.896551724137897,0.42439024390243896,0.5980392156862739,196,148,109
VDL Perfect Lasting Foundation A06,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Deep Tan,"(220, 177, 137)",28.915662650602396,0.542483660130719,0.7,220,177,137
VDL Perfect Lasting Foundation A07,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Rich Brown,"(150, 105, 82)",20.2941176470588,0.293103448275862,0.454901960784314,150,105,82
VDL Perfect Lasting Foundation V07,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Undertone,"(195, 143, 104)",25.714285714285698,0.43127962085308097,0.586274509803922,195,143,104
VDL Perfect Lasting Foundation V08,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000,Cool Undertone,"(186, 125, 79)",25.7943925233645,0.43673469387755104,0.519607843137255,186,125,79
ZOEVA Authentik Skin Natural Luminous Foundation 100W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,CNFT,"(237, 201, 164)",30.410958904109602,0.669724770642202,0.786274509803922,237,201,164
ZOEVA Authentik Skin Natural Luminous Foundation 010N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Aglow,"(243, 230, 218)",28.8,0.510204081632653,0.9039215686274509,243,230,218
ZOEVA Authentik Skin Natural Luminous Foundation 020C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Amazing,"(234, 207, 185)",26.9387755102041,0.538461538461538,0.8215686274509799,234,207,185
ZOEVA Authentik Skin Natural Luminous Foundation 040W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Artist,"(234, 200, 165)",30.4347826086957,0.621621621621622,0.7823529411764709,234,200,165
ZOEVA Authentik Skin Natural Luminous Foundation 050N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Beautiful,"(225, 190, 158)",28.6567164179104,0.52755905511811,0.750980392156863,225,190,158
ZOEVA Authentik Skin Natural Luminous Foundation 060N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Brave,"(231, 189, 154)",27.2727272727273,0.616,0.7549019607843142,231,189,154
ZOEVA Authentik Skin Natural Luminous Foundation 070N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Bright,"(232, 186, 145)",28.275862068965502,0.654135338345865,0.7392156862745101,232,186,145
ZOEVA Authentik Skin Natural Luminous Foundation 080W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Brilliant,"(231, 186, 151)",26.25,0.625,0.749019607843137,231,186,151
ZOEVA Authentik Skin Natural Luminous Foundation 090C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Charismatic,"(229, 190, 162)",25.0746268656716,0.563025210084034,0.766666666666667,229,190,162
ZOEVA Authentik Skin Natural Luminous Foundation 110N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Creative,"(226, 181, 144)",27.0731707317073,0.5857142857142861,0.7254901960784309,226,181,144
ZOEVA Authentik Skin Natural Luminous Foundation 120N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Daring,"(233, 190, 151)",28.5365853658537,0.6507936507936509,0.752941176470588,233,190,151
ZOEVA Authentik Skin Natural Luminous Foundation 130C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Determined,"(231, 184, 148)",26.024096385542197,0.6335877862595419,0.7431372549019609,231,184,148
ZOEVA Authentik Skin Natural Luminous Foundation 140N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Energetic,"(233, 189, 149)",28.571428571428598,0.65625,0.749019607843137,233,189,149
ZOEVA Authentik Skin Natural Luminous Foundation 150C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Fabulous,"(233, 185, 143)",28.0,0.671641791044776,0.737254901960784,233,185,143
ZOEVA Authentik Skin Natural Luminous Foundation 160N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Faith,"(230, 183, 147)",26.024096385542197,0.6240601503759399,0.7392156862745101,230,183,147
ZOEVA Authentik Skin Natural Luminous Foundation 170W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Fearless,"(232, 184, 140)",28.695652173913,0.666666666666667,0.7294117647058821,232,184,140
ZOEVA Authentik Skin Natural Luminous Foundation 180C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Freedom,"(225, 171, 127)",26.9387755102041,0.620253164556962,0.690196078431373,225,171,127
ZOEVA Authentik Skin Natural Luminous Foundation 190N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Generous,"(227, 178, 132)",29.052631578947395,0.629139072847682,0.7039215686274509,227,178,132
ZOEVA Authentik Skin Natural Luminous Foundation 200W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Geniune,"(232, 179, 126)",30.0,0.697368421052631,0.7019607843137249,232,179,126
ZOEVA Authentik Skin Natural Luminous Foundation 210N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Gifted,"(221, 162, 120)",24.9504950495049,0.597633136094674,0.6686274509803921,221,162,120
ZOEVA Authentik Skin Natural Luminous Foundation 220W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Glorious,"(231, 168, 125)",24.3396226415094,0.688311688311688,0.6980392156862739,231,168,125
ZOEVA Authentik Skin Natural Luminous Foundation 230W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Grace,"(230, 164, 112)",26.4406779661017,0.7023809523809521,0.6705882352941179,230,164,112
ZOEVA Authentik Skin Natural Luminous Foundation 240N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Gratitude,"(217, 154, 100)",27.6923076923077,0.606217616580311,0.62156862745098,217,154,100
ZOEVA Authentik Skin Natural Luminous Foundation 250N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Happy,"(221, 152, 95)",27.142857142857103,0.649484536082474,0.619607843137255,221,152,95
ZOEVA Authentik Skin Natural Luminous Foundation 260W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Harmony,"(221, 152, 95)",27.142857142857103,0.649484536082474,0.619607843137255,221,152,95
ZOEVA Authentik Skin Natural Luminous Foundation 270N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Honest,"(211, 141, 83)",27.1875,0.592592592592592,0.576470588235294,211,141,83
ZOEVA Authentik Skin Natural Luminous Foundation 280N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Honour,"(210, 141, 83)",27.4015748031496,0.585253456221198,0.574509803921569,210,141,83
ZOEVA Authentik Skin Natural Luminous Foundation 290W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Intuitive,"(218, 127, 61)",25.2229299363057,0.6796536796536801,0.547058823529412,218,127,61
ZOEVA Authentik Skin Natural Luminous Foundation 300N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Joy,"(206, 127, 73)",24.3609022556391,0.575757575757576,0.547058823529412,206,127,73
ZOEVA Authentik Skin Natural Luminous Foundation 310C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Kind,"(197, 115, 65)",22.7272727272727,0.532258064516129,0.5137254901960779,197,115,65
ZOEVA Authentik Skin Natural Luminous Foundation 320C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Legendary,"(205, 109, 56)",21.3422818791946,0.598393574297189,0.511764705882353,205,109,56
ZOEVA Authentik Skin Natural Luminous Foundation 330C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Loveable,"(205, 109, 56)",21.3422818791946,0.598393574297189,0.511764705882353,205,109,56
ZOEVA Authentik Skin Natural Luminous Foundation 340W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Magical,"(197, 105, 46)",23.443708609271496,0.6213991769547329,0.476470588235294,197,105,46
ZOEVA Authentik Skin Natural Luminous Foundation 350W,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Masterful,"(169, 77, 29)",20.5714285714286,0.7070707070707071,0.388235294117647,169,77,29
ZOEVA Authentik Skin Natural Luminous Foundation 360N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Original,"(173, 74, 33)",17.571428571428598,0.679611650485437,0.403921568627451,173,74,33
ZOEVA Authentik Skin Natural Luminous Foundation 370C,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Powerful,"(201, 107, 56)",21.103448275862103,0.573122529644269,0.503921568627451,201,107,56
ZOEVA Authentik Skin Natural Luminous Foundation 380N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Smile,"(170, 76, 29)",20.0,0.7085427135678392,0.390196078431373,170,76,29
ZOEVA Authentik Skin Natural Luminous Foundation 390N,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861,Soulful,"(161, 65, 31)",15.692307692307699,0.677083333333333,0.376470588235294,161,65,31
